order,status,state,preorder,waybill,downloaded,error
1083656095,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083617939,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083576296,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083569026,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083413850,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1083218638,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083202135,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1083184763,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083163717,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1083151891,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1083137229,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082985434,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082941257,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082939856,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082833590,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082780314,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075215707,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081471413,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077994255,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070447303,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071525947,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082618709,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082453368,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081074492,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071240116,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1069972623,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070102753,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1068371682,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1078806975,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1078204434,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1078029628,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070906809,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077784511,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077129761,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075947347,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1065172824,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1067124088,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1069792236,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071559439,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071563288,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071328070,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1066580918,CANCELLED,ARCHIVE,True,,no,
